Start,End,Segment,Strain,NGS_read_count
216,1854,PA,A_PuertoRico_8_1934,1
194,1624,PA,A_PuertoRico_8_1934,1
376,1805,PA,A_PuertoRico_8_1934,1
378,1885,PA,A_PuertoRico_8_1934,1
462,1873,PA,A_PuertoRico_8_1934,1
229,1932,PA,A_PuertoRico_8_1934,1
331,1770,PA,A_PuertoRico_8_1934,1
270,1734,PA,A_PuertoRico_8_1934,1
517,1806,PA,A_PuertoRico_8_1934,1
379,1685,PA,A_PuertoRico_8_1934,1
532,1653,PA,A_PuertoRico_8_1934,1
272,1877,PA,A_PuertoRico_8_1934,1
271,1873,PA,A_PuertoRico_8_1934,1
359,1716,PA,A_PuertoRico_8_1934,1
263,1665,PA,A_PuertoRico_8_1934,1
181,1734,PA,A_PuertoRico_8_1934,1
424,1855,PA,A_PuertoRico_8_1934,1
217,1719,PA,A_PuertoRico_8_1934,1
289,1747,PA,A_PuertoRico_8_1934,1
430,1724,PA,A_PuertoRico_8_1934,1
448,1825,PA,A_PuertoRico_8_1934,1
431,1739,PA,A_PuertoRico_8_1934,1
442,1902,PA,A_PuertoRico_8_1934,1
302,1768,PA,A_PuertoRico_8_1934,1
161,1958,PA,A_PuertoRico_8_1934,1
185,1843,PA,A_PuertoRico_8_1934,1
407,1723,PA,A_PuertoRico_8_1934,1
366,1755,PA,A_PuertoRico_8_1934,1
232,1892,PA,A_PuertoRico_8_1934,1
261,1674,PA,A_PuertoRico_8_1934,1
427,1966,PA,A_PuertoRico_8_1934,1
391,1623,PA,A_PuertoRico_8_1934,1
435,1649,PA,A_PuertoRico_8_1934,1
219,1995,PA,A_PuertoRico_8_1934,1
405,1775,PA,A_PuertoRico_8_1934,1
315,1828,PA,A_PuertoRico_8_1934,1
225,1815,PA,A_PuertoRico_8_1934,1
234,1633,PA,A_PuertoRico_8_1934,1
372,1703,PA,A_PuertoRico_8_1934,1
280,1759,PA,A_PuertoRico_8_1934,1
559,1984,PA,A_PuertoRico_8_1934,1
266,1685,PA,A_PuertoRico_8_1934,1
414,1979,PA,A_PuertoRico_8_1934,1
512,1794,PA,A_PuertoRico_8_1934,1
552,1803,PA,A_PuertoRico_8_1934,1
255,1990,PA,A_PuertoRico_8_1934,1
387,1685,PA,A_PuertoRico_8_1934,1
229,1931,PA,A_PuertoRico_8_1934,1
542,1970,PA,A_PuertoRico_8_1934,1
182,1754,PA,A_PuertoRico_8_1934,1
184,1656,PA,A_PuertoRico_8_1934,1
366,1809,PA,A_PuertoRico_8_1934,1
167,1756,PA,A_PuertoRico_8_1934,1
477,1860,PA,A_PuertoRico_8_1934,1
265,1905,PA,A_PuertoRico_8_1934,1
427,1639,PA,A_PuertoRico_8_1934,1
277,1691,PA,A_PuertoRico_8_1934,1
433,1886,PA,A_PuertoRico_8_1934,1
419,1639,PA,A_PuertoRico_8_1934,1
305,1975,PA,A_PuertoRico_8_1934,1
283,1904,PA,A_PuertoRico_8_1934,1
314,1909,PA,A_PuertoRico_8_1934,1
514,1934,PA,A_PuertoRico_8_1934,1
436,1703,PA,A_PuertoRico_8_1934,1
552,1920,PA,A_PuertoRico_8_1934,1
311,1766,PA,A_PuertoRico_8_1934,1
164,1874,PA,A_PuertoRico_8_1934,1
363,1745,PA,A_PuertoRico_8_1934,1
304,1644,PA,A_PuertoRico_8_1934,1
479,1658,PA,A_PuertoRico_8_1934,1
284,1931,PA,A_PuertoRico_8_1934,1
239,1824,PA,A_PuertoRico_8_1934,1
447,1695,PA,A_PuertoRico_8_1934,1
520,1904,PA,A_PuertoRico_8_1934,1
461,1790,PA,A_PuertoRico_8_1934,1
333,1953,PA,A_PuertoRico_8_1934,1
232,1617,PA,A_PuertoRico_8_1934,1
252,1959,PA,A_PuertoRico_8_1934,1
456,1974,PA,A_PuertoRico_8_1934,1
163,1839,PA,A_PuertoRico_8_1934,1
439,1780,PA,A_PuertoRico_8_1934,1
350,1907,PA,A_PuertoRico_8_1934,1
189,1727,PA,A_PuertoRico_8_1934,1
531,1857,PA,A_PuertoRico_8_1934,1
265,2006,PA,A_PuertoRico_8_1934,1
366,1642,PA,A_PuertoRico_8_1934,1
397,1900,PA,A_PuertoRico_8_1934,1
256,1877,PA,A_PuertoRico_8_1934,1
449,1803,PA,A_PuertoRico_8_1934,1
427,1894,PA,A_PuertoRico_8_1934,1
477,1741,PA,A_PuertoRico_8_1934,1
368,1641,PA,A_PuertoRico_8_1934,1
503,1638,PA,A_PuertoRico_8_1934,1
335,1960,PA,A_PuertoRico_8_1934,1
382,1837,PA,A_PuertoRico_8_1934,1
395,1665,PA,A_PuertoRico_8_1934,1
404,1648,PA,A_PuertoRico_8_1934,1
194,1728,PA,A_PuertoRico_8_1934,1
458,1650,PA,A_PuertoRico_8_1934,1
470,1783,PA,A_PuertoRico_8_1934,1
244,1636,PA,A_PuertoRico_8_1934,1
297,1933,PA,A_PuertoRico_8_1934,1
207,1775,PA,A_PuertoRico_8_1934,1
471,1853,PA,A_PuertoRico_8_1934,1
547,2013,PA,A_PuertoRico_8_1934,1
214,1681,PA,A_PuertoRico_8_1934,1
321,1962,PA,A_PuertoRico_8_1934,1
465,1752,PA,A_PuertoRico_8_1934,1
240,1791,PA,A_PuertoRico_8_1934,1
231,1832,PA,A_PuertoRico_8_1934,1
294,1879,PA,A_PuertoRico_8_1934,1
386,1636,PA,A_PuertoRico_8_1934,1
427,2005,PA,A_PuertoRico_8_1934,1
344,1645,PA,A_PuertoRico_8_1934,1
314,1657,PA,A_PuertoRico_8_1934,1
278,1701,PA,A_PuertoRico_8_1934,1
349,1701,PA,A_PuertoRico_8_1934,1
241,1742,PA,A_PuertoRico_8_1934,1
363,1829,PA,A_PuertoRico_8_1934,1
536,1966,PA,A_PuertoRico_8_1934,1
462,1695,PA,A_PuertoRico_8_1934,1
455,1759,PA,A_PuertoRico_8_1934,1
540,2008,PA,A_PuertoRico_8_1934,1
292,1807,PA,A_PuertoRico_8_1934,1
267,1888,PA,A_PuertoRico_8_1934,1
241,1847,PA,A_PuertoRico_8_1934,1
497,1902,PA,A_PuertoRico_8_1934,1
210,1690,PA,A_PuertoRico_8_1934,1
171,1978,PA,A_PuertoRico_8_1934,1
300,1956,PA,A_PuertoRico_8_1934,1
445,1967,PA,A_PuertoRico_8_1934,1
330,1967,PA,A_PuertoRico_8_1934,1
280,1737,PA,A_PuertoRico_8_1934,1
368,1691,PA,A_PuertoRico_8_1934,1
400,1998,PA,A_PuertoRico_8_1934,1
194,1856,PA,A_PuertoRico_8_1934,1
501,1843,PA,A_PuertoRico_8_1934,1
282,1637,PA,A_PuertoRico_8_1934,1
448,1863,PA,A_PuertoRico_8_1934,1
467,1634,PA,A_PuertoRico_8_1934,1
382,1787,PA,A_PuertoRico_8_1934,1
262,1756,PA,A_PuertoRico_8_1934,1
184,1987,PA,A_PuertoRico_8_1934,1
161,2014,PA,A_PuertoRico_8_1934,1
536,1868,PA,A_PuertoRico_8_1934,1
470,1747,PA,A_PuertoRico_8_1934,1
264,1949,PA,A_PuertoRico_8_1934,1
477,1791,PA,A_PuertoRico_8_1934,1
270,1917,PA,A_PuertoRico_8_1934,1
430,1648,PA,A_PuertoRico_8_1934,1
178,1984,PA,A_PuertoRico_8_1934,1
416,1926,PA,A_PuertoRico_8_1934,1
509,2003,PA,A_PuertoRico_8_1934,1
185,1639,PA,A_PuertoRico_8_1934,1
359,1729,PA,A_PuertoRico_8_1934,1
424,1842,PA,A_PuertoRico_8_1934,1
489,1918,PA,A_PuertoRico_8_1934,1
528,1979,PA,A_PuertoRico_8_1934,1
491,1941,PA,A_PuertoRico_8_1934,1
515,1951,PA,A_PuertoRico_8_1934,1
217,1626,PA,A_PuertoRico_8_1934,1
198,1859,PA,A_PuertoRico_8_1934,1
264,1822,PA,A_PuertoRico_8_1934,1
224,1756,PA,A_PuertoRico_8_1934,1
490,1657,PA,A_PuertoRico_8_1934,1
237,1656,PA,A_PuertoRico_8_1934,1
339,1774,PA,A_PuertoRico_8_1934,1
216,1929,PA,A_PuertoRico_8_1934,1
474,1920,PA,A_PuertoRico_8_1934,1
466,1736,PA,A_PuertoRico_8_1934,1
524,1892,PA,A_PuertoRico_8_1934,1
533,1691,PA,A_PuertoRico_8_1934,1
448,1786,PA,A_PuertoRico_8_1934,1
193,1873,PA,A_PuertoRico_8_1934,1
315,1719,PA,A_PuertoRico_8_1934,1
517,1907,PA,A_PuertoRico_8_1934,1
498,1954,PA,A_PuertoRico_8_1934,1
375,1840,PA,A_PuertoRico_8_1934,1
519,1797,PA,A_PuertoRico_8_1934,1
331,1622,PA,A_PuertoRico_8_1934,1
559,1802,PA,A_PuertoRico_8_1934,1
520,1887,PA,A_PuertoRico_8_1934,1
243,1763,PA,A_PuertoRico_8_1934,1
515,1643,PA,A_PuertoRico_8_1934,1
430,1785,PA,A_PuertoRico_8_1934,1
190,1822,PA,A_PuertoRico_8_1934,1
379,1855,PA,A_PuertoRico_8_1934,1
491,1660,PA,A_PuertoRico_8_1934,1
450,1903,PA,A_PuertoRico_8_1934,1
535,1721,PA,A_PuertoRico_8_1934,1
502,1694,PA,A_PuertoRico_8_1934,1
199,1937,PA,A_PuertoRico_8_1934,1
192,1822,PA,A_PuertoRico_8_1934,1
204,1665,PA,A_PuertoRico_8_1934,1
305,1823,PA,A_PuertoRico_8_1934,1
268,1960,PA,A_PuertoRico_8_1934,1
423,1799,PA,A_PuertoRico_8_1934,1
469,1942,PA,A_PuertoRico_8_1934,1
170,1707,PA,A_PuertoRico_8_1934,1
267,1860,PA,A_PuertoRico_8_1934,1
431,1624,PA,A_PuertoRico_8_1934,1
497,1624,PA,A_PuertoRico_8_1934,1
343,1869,PA,A_PuertoRico_8_1934,1
464,1688,PA,A_PuertoRico_8_1934,1
417,1999,PA,A_PuertoRico_8_1934,1
336,1740,PA,A_PuertoRico_8_1934,1
346,1695,PA,A_PuertoRico_8_1934,1
446,1746,PA,A_PuertoRico_8_1934,1
506,1928,PA,A_PuertoRico_8_1934,1
295,1762,PA,A_PuertoRico_8_1934,1
195,1666,PA,A_PuertoRico_8_1934,1
337,1869,PA,A_PuertoRico_8_1934,1
459,1673,PA,A_PuertoRico_8_1934,1
200,1763,PA,A_PuertoRico_8_1934,1
298,1911,PA,A_PuertoRico_8_1934,1
422,1621,PA,A_PuertoRico_8_1934,1
191,1866,PA,A_PuertoRico_8_1934,1
240,1762,PA,A_PuertoRico_8_1934,1
281,1942,PA,A_PuertoRico_8_1934,1
180,2011,PA,A_PuertoRico_8_1934,1
503,1846,PA,A_PuertoRico_8_1934,1
472,1715,PA,A_PuertoRico_8_1934,1
485,1654,PA,A_PuertoRico_8_1934,1
516,1847,PA,A_PuertoRico_8_1934,1
308,1761,PA,A_PuertoRico_8_1934,1
440,1806,PA,A_PuertoRico_8_1934,1
281,1923,PA,A_PuertoRico_8_1934,1
273,1908,PA,A_PuertoRico_8_1934,1
335,1984,PA,A_PuertoRico_8_1934,1
412,1813,PA,A_PuertoRico_8_1934,1
462,1710,PA,A_PuertoRico_8_1934,1
365,1789,PA,A_PuertoRico_8_1934,1
495,1769,PA,A_PuertoRico_8_1934,1
527,1964,PA,A_PuertoRico_8_1934,1
352,1919,PA,A_PuertoRico_8_1934,1
205,1789,PA,A_PuertoRico_8_1934,1
192,1765,PA,A_PuertoRico_8_1934,1
412,1935,PA,A_PuertoRico_8_1934,1
351,1659,PA,A_PuertoRico_8_1934,1
472,1761,PA,A_PuertoRico_8_1934,1
347,1834,PA,A_PuertoRico_8_1934,1
442,1908,PA,A_PuertoRico_8_1934,1
365,1976,PA,A_PuertoRico_8_1934,1
434,1894,PA,A_PuertoRico_8_1934,1
419,1643,PA,A_PuertoRico_8_1934,1
296,1761,PA,A_PuertoRico_8_1934,1
488,1824,PA,A_PuertoRico_8_1934,1
239,1973,PA,A_PuertoRico_8_1934,1
245,1619,PA,A_PuertoRico_8_1934,1
529,1804,PA,A_PuertoRico_8_1934,1
489,1817,PA,A_PuertoRico_8_1934,1
559,1659,PA,A_PuertoRico_8_1934,1
489,1627,PA,A_PuertoRico_8_1934,1
437,1674,PA,A_PuertoRico_8_1934,1
447,1882,PA,A_PuertoRico_8_1934,1
550,1899,PA,A_PuertoRico_8_1934,1
426,1910,PA,A_PuertoRico_8_1934,1
533,1657,PA,A_PuertoRico_8_1934,1
521,1616,PA,A_PuertoRico_8_1934,1
348,1991,PA,A_PuertoRico_8_1934,1
550,1789,PA,A_PuertoRico_8_1934,1
371,1957,PA,A_PuertoRico_8_1934,1
556,1616,PA,A_PuertoRico_8_1934,1
338,1987,PA,A_PuertoRico_8_1934,1
200,1989,PA,A_PuertoRico_8_1934,1
332,1647,PA,A_PuertoRico_8_1934,1
242,1642,PA,A_PuertoRico_8_1934,1
266,1829,PA,A_PuertoRico_8_1934,1
383,1932,PA,A_PuertoRico_8_1934,1
426,1817,PA,A_PuertoRico_8_1934,1
434,1918,PA,A_PuertoRico_8_1934,1
326,1868,PA,A_PuertoRico_8_1934,1
352,1946,PA,A_PuertoRico_8_1934,1
234,1666,PA,A_PuertoRico_8_1934,1
510,1829,PA,A_PuertoRico_8_1934,1
182,1764,PA,A_PuertoRico_8_1934,1
189,1655,PA,A_PuertoRico_8_1934,1
195,1942,PA,A_PuertoRico_8_1934,1
232,1629,PA,A_PuertoRico_8_1934,1
328,1848,PA,A_PuertoRico_8_1934,1
549,1866,PA,A_PuertoRico_8_1934,1
539,1893,PA,A_PuertoRico_8_1934,1
549,1655,PA,A_PuertoRico_8_1934,1
386,1682,PA,A_PuertoRico_8_1934,1
195,1844,PA,A_PuertoRico_8_1934,1
447,2008,PA,A_PuertoRico_8_1934,1
433,1978,PA,A_PuertoRico_8_1934,1
209,1743,PA,A_PuertoRico_8_1934,1
436,1889,PA,A_PuertoRico_8_1934,1
227,1756,PA,A_PuertoRico_8_1934,1
554,1985,PA,A_PuertoRico_8_1934,1
323,1862,PA,A_PuertoRico_8_1934,1
330,2004,PA,A_PuertoRico_8_1934,1
417,1715,PA,A_PuertoRico_8_1934,1
514,1716,PA,A_PuertoRico_8_1934,1
469,1901,PA,A_PuertoRico_8_1934,1
203,1733,PA,A_PuertoRico_8_1934,1
378,1623,PA,A_PuertoRico_8_1934,1
184,1758,PA,A_PuertoRico_8_1934,1
331,1912,PA,A_PuertoRico_8_1934,1
431,1687,PA,A_PuertoRico_8_1934,1
287,1780,PA,A_PuertoRico_8_1934,1
522,1772,PA,A_PuertoRico_8_1934,1
325,1826,PA,A_PuertoRico_8_1934,1
259,1731,PA,A_PuertoRico_8_1934,1
280,1986,PA,A_PuertoRico_8_1934,1
435,1710,PA,A_PuertoRico_8_1934,1
369,1809,PA,A_PuertoRico_8_1934,1
321,1884,PA,A_PuertoRico_8_1934,1
214,1706,PA,A_PuertoRico_8_1934,1
508,1852,PA,A_PuertoRico_8_1934,1
242,1968,PA,A_PuertoRico_8_1934,1
402,1784,PA,A_PuertoRico_8_1934,1
432,1801,PA,A_PuertoRico_8_1934,1
476,1885,PA,A_PuertoRico_8_1934,1
330,1665,PA,A_PuertoRico_8_1934,1
529,1751,PA,A_PuertoRico_8_1934,1
289,1635,PA,A_PuertoRico_8_1934,1
293,1828,PA,A_PuertoRico_8_1934,1
454,1619,PA,A_PuertoRico_8_1934,1
515,1952,PA,A_PuertoRico_8_1934,1
209,1668,PA,A_PuertoRico_8_1934,1
439,2003,PA,A_PuertoRico_8_1934,1
408,2015,PA,A_PuertoRico_8_1934,1
263,1974,PA,A_PuertoRico_8_1934,1
206,1800,PA,A_PuertoRico_8_1934,1
511,1921,PA,A_PuertoRico_8_1934,1
276,1917,PA,A_PuertoRico_8_1934,1
160,1697,PA,A_PuertoRico_8_1934,1
160,1691,PA,A_PuertoRico_8_1934,1
432,1894,PA,A_PuertoRico_8_1934,1
197,1715,PA,A_PuertoRico_8_1934,1
543,1929,PA,A_PuertoRico_8_1934,1
449,1775,PA,A_PuertoRico_8_1934,1
315,1697,PA,A_PuertoRico_8_1934,1
522,1633,PA,A_PuertoRico_8_1934,1
353,1979,PA,A_PuertoRico_8_1934,1
421,1859,PA,A_PuertoRico_8_1934,1
208,1739,PA,A_PuertoRico_8_1934,1
436,1852,PA,A_PuertoRico_8_1934,1
421,2003,PA,A_PuertoRico_8_1934,1
284,1801,PA,A_PuertoRico_8_1934,1
521,1842,PA,A_PuertoRico_8_1934,1
490,1939,PA,A_PuertoRico_8_1934,1
198,1932,PA,A_PuertoRico_8_1934,1
550,1729,PA,A_PuertoRico_8_1934,1
363,1743,PA,A_PuertoRico_8_1934,1
469,1953,PA,A_PuertoRico_8_1934,1
500,1825,PA,A_PuertoRico_8_1934,1
528,1788,PA,A_PuertoRico_8_1934,1
265,1675,PA,A_PuertoRico_8_1934,1
296,1877,PA,A_PuertoRico_8_1934,1
314,1857,PA,A_PuertoRico_8_1934,1
527,1763,PA,A_PuertoRico_8_1934,1
379,1724,PA,A_PuertoRico_8_1934,1
519,1702,PA,A_PuertoRico_8_1934,1
298,1695,PA,A_PuertoRico_8_1934,1
180,1692,PA,A_PuertoRico_8_1934,1
535,1765,PA,A_PuertoRico_8_1934,1
397,1786,PA,A_PuertoRico_8_1934,1
361,1887,PA,A_PuertoRico_8_1934,1
184,1699,PA,A_PuertoRico_8_1934,1
497,1779,PA,A_PuertoRico_8_1934,1
531,1946,PA,A_PuertoRico_8_1934,1
188,1951,PA,A_PuertoRico_8_1934,1
348,1770,PA,A_PuertoRico_8_1934,1
199,1616,PA,A_PuertoRico_8_1934,1
270,1949,PA,A_PuertoRico_8_1934,1
519,1630,PA,A_PuertoRico_8_1934,1
485,1873,PA,A_PuertoRico_8_1934,1
316,1668,PA,A_PuertoRico_8_1934,1
412,1981,PA,A_PuertoRico_8_1934,1
384,1915,PA,A_PuertoRico_8_1934,1
559,1632,PA,A_PuertoRico_8_1934,1
539,1673,PA,A_PuertoRico_8_1934,1
177,1990,PA,A_PuertoRico_8_1934,1
299,1622,PA,A_PuertoRico_8_1934,1
518,1911,PA,A_PuertoRico_8_1934,1
488,1871,PA,A_PuertoRico_8_1934,1
442,1680,PA,A_PuertoRico_8_1934,1
320,1910,PA,A_PuertoRico_8_1934,1
310,1981,PA,A_PuertoRico_8_1934,1
177,1676,PA,A_PuertoRico_8_1934,1
237,1975,PA,A_PuertoRico_8_1934,1
476,1848,PA,A_PuertoRico_8_1934,1
304,1723,PA,A_PuertoRico_8_1934,1
420,1658,PA,A_PuertoRico_8_1934,1
444,1980,PA,A_PuertoRico_8_1934,1
457,1751,PA,A_PuertoRico_8_1934,1
513,1853,PA,A_PuertoRico_8_1934,1
245,2011,PA,A_PuertoRico_8_1934,1
292,1641,PA,A_PuertoRico_8_1934,1
366,1897,PA,A_PuertoRico_8_1934,1
500,1816,PA,A_PuertoRico_8_1934,1
427,1680,PA,A_PuertoRico_8_1934,1
197,1828,PA,A_PuertoRico_8_1934,1
302,1968,PA,A_PuertoRico_8_1934,1
360,1771,PA,A_PuertoRico_8_1934,1
492,1749,PA,A_PuertoRico_8_1934,1
188,1915,PA,A_PuertoRico_8_1934,1
374,1809,PA,A_PuertoRico_8_1934,1
176,1952,PA,A_PuertoRico_8_1934,1
230,1803,PA,A_PuertoRico_8_1934,1
336,1919,PA,A_PuertoRico_8_1934,1
292,1675,PA,A_PuertoRico_8_1934,1
369,1709,PA,A_PuertoRico_8_1934,1
176,1801,PA,A_PuertoRico_8_1934,1
338,1895,PA,A_PuertoRico_8_1934,1
498,1793,PA,A_PuertoRico_8_1934,1
308,2006,PA,A_PuertoRico_8_1934,1
419,1830,PA,A_PuertoRico_8_1934,1
343,1891,PA,A_PuertoRico_8_1934,1
481,1782,PA,A_PuertoRico_8_1934,1
354,1940,PA,A_PuertoRico_8_1934,1
167,1915,PA,A_PuertoRico_8_1934,1
204,1733,PA,A_PuertoRico_8_1934,1
173,1962,PA,A_PuertoRico_8_1934,1
514,1948,PA,A_PuertoRico_8_1934,1
206,1716,PA,A_PuertoRico_8_1934,1
297,1785,PA,A_PuertoRico_8_1934,1
441,1776,PA,A_PuertoRico_8_1934,1
558,1701,PA,A_PuertoRico_8_1934,1
222,1643,PA,A_PuertoRico_8_1934,1
533,1864,PA,A_PuertoRico_8_1934,1
225,1641,PA,A_PuertoRico_8_1934,1
486,1911,PA,A_PuertoRico_8_1934,1
347,1928,PA,A_PuertoRico_8_1934,1
501,1631,PA,A_PuertoRico_8_1934,1
204,1942,PA,A_PuertoRico_8_1934,1
164,1849,PA,A_PuertoRico_8_1934,1
226,1878,PA,A_PuertoRico_8_1934,1
195,1796,PA,A_PuertoRico_8_1934,1
280,1820,PA,A_PuertoRico_8_1934,1
377,1839,PA,A_PuertoRico_8_1934,1
221,1752,PA,A_PuertoRico_8_1934,1
473,1833,PA,A_PuertoRico_8_1934,1
245,1947,PA,A_PuertoRico_8_1934,1
301,1675,PA,A_PuertoRico_8_1934,1
416,1710,PA,A_PuertoRico_8_1934,1
407,1685,PA,A_PuertoRico_8_1934,1
497,1986,PA,A_PuertoRico_8_1934,1
262,1621,PA,A_PuertoRico_8_1934,1
382,1891,PA,A_PuertoRico_8_1934,1
338,1775,PA,A_PuertoRico_8_1934,1
268,1723,PA,A_PuertoRico_8_1934,1
436,1914,PA,A_PuertoRico_8_1934,1
206,1743,PA,A_PuertoRico_8_1934,1
548,1774,PA,A_PuertoRico_8_1934,1
231,1655,PA,A_PuertoRico_8_1934,1
174,1648,PA,A_PuertoRico_8_1934,1
341,1736,PA,A_PuertoRico_8_1934,1
440,1975,PA,A_PuertoRico_8_1934,1
359,1769,PA,A_PuertoRico_8_1934,1
213,1696,PA,A_PuertoRico_8_1934,1
487,1982,PA,A_PuertoRico_8_1934,1
221,1651,PA,A_PuertoRico_8_1934,1
350,1857,PA,A_PuertoRico_8_1934,1
289,1894,PA,A_PuertoRico_8_1934,1
314,1898,PA,A_PuertoRico_8_1934,1
370,1759,PA,A_PuertoRico_8_1934,1
443,1734,PA,A_PuertoRico_8_1934,1
292,1832,PA,A_PuertoRico_8_1934,1
299,1749,PA,A_PuertoRico_8_1934,1
354,1698,PA,A_PuertoRico_8_1934,1
480,1825,PA,A_PuertoRico_8_1934,1
459,1835,PA,A_PuertoRico_8_1934,1
382,1783,PA,A_PuertoRico_8_1934,1
362,1798,PA,A_PuertoRico_8_1934,1
365,1620,PA,A_PuertoRico_8_1934,1
330,1967,PA,A_PuertoRico_8_1934,1
445,1676,PA,A_PuertoRico_8_1934,1
475,2012,PA,A_PuertoRico_8_1934,1
330,1872,PA,A_PuertoRico_8_1934,1
201,1837,PA,A_PuertoRico_8_1934,1
536,1959,PA,A_PuertoRico_8_1934,1
350,1989,PA,A_PuertoRico_8_1934,1
542,1878,PA,A_PuertoRico_8_1934,1
355,1629,PA,A_PuertoRico_8_1934,1
238,1648,PA,A_PuertoRico_8_1934,1
316,1658,PA,A_PuertoRico_8_1934,1
188,1736,PA,A_PuertoRico_8_1934,1
488,1849,PA,A_PuertoRico_8_1934,1
304,1701,PA,A_PuertoRico_8_1934,1
540,1974,PA,A_PuertoRico_8_1934,1
534,1840,PA,A_PuertoRico_8_1934,1
341,1845,PA,A_PuertoRico_8_1934,1
519,2001,PA,A_PuertoRico_8_1934,1
239,1947,PA,A_PuertoRico_8_1934,1
237,1809,PA,A_PuertoRico_8_1934,1
455,1911,PA,A_PuertoRico_8_1934,1
263,1811,PA,A_PuertoRico_8_1934,1
428,1870,PA,A_PuertoRico_8_1934,1
350,1806,PA,A_PuertoRico_8_1934,1
250,1651,PA,A_PuertoRico_8_1934,1
193,1761,PA,A_PuertoRico_8_1934,1
263,1686,PA,A_PuertoRico_8_1934,1
164,1856,PA,A_PuertoRico_8_1934,1
225,1929,PA,A_PuertoRico_8_1934,1
164,1973,PA,A_PuertoRico_8_1934,1
320,1936,PA,A_PuertoRico_8_1934,1
487,1733,PA,A_PuertoRico_8_1934,1
423,1899,PA,A_PuertoRico_8_1934,1
161,1676,PA,A_PuertoRico_8_1934,1
407,1621,PA,A_PuertoRico_8_1934,1
205,1849,PA,A_PuertoRico_8_1934,1
216,1917,PA,A_PuertoRico_8_1934,1
222,1823,PA,A_PuertoRico_8_1934,1
178,1811,PA,A_PuertoRico_8_1934,1
498,1747,PA,A_PuertoRico_8_1934,1
242,1674,PA,A_PuertoRico_8_1934,1
212,1975,PA,A_PuertoRico_8_1934,1
387,1716,PA,A_PuertoRico_8_1934,1
304,1981,PA,A_PuertoRico_8_1934,1
311,1825,PA,A_PuertoRico_8_1934,1
292,1731,PA,A_PuertoRico_8_1934,1
461,2002,PA,A_PuertoRico_8_1934,1
233,1836,PA,A_PuertoRico_8_1934,1
203,1718,PA,A_PuertoRico_8_1934,1
500,1661,PA,A_PuertoRico_8_1934,1
172,1671,PA,A_PuertoRico_8_1934,1
219,1741,PA,A_PuertoRico_8_1934,1
415,1873,PA,A_PuertoRico_8_1934,1
414,1977,PA,A_PuertoRico_8_1934,1
544,1859,PA,A_PuertoRico_8_1934,1
232,1768,PA,A_PuertoRico_8_1934,1
472,1787,PA,A_PuertoRico_8_1934,1
487,1966,PA,A_PuertoRico_8_1934,1
254,2015,PA,A_PuertoRico_8_1934,1
324,1974,PA,A_PuertoRico_8_1934,1
343,1653,PA,A_PuertoRico_8_1934,1
549,1793,PA,A_PuertoRico_8_1934,1
361,1961,PA,A_PuertoRico_8_1934,1
555,1729,PA,A_PuertoRico_8_1934,1
192,1964,PA,A_PuertoRico_8_1934,1
299,1911,PA,A_PuertoRico_8_1934,1
501,1984,PA,A_PuertoRico_8_1934,1
539,1679,PA,A_PuertoRico_8_1934,1
308,1854,PA,A_PuertoRico_8_1934,1
429,1844,PA,A_PuertoRico_8_1934,1
471,1651,PA,A_PuertoRico_8_1934,1
489,1974,PA,A_PuertoRico_8_1934,1
504,2014,PA,A_PuertoRico_8_1934,1
549,1965,PA,A_PuertoRico_8_1934,1
412,1693,PA,A_PuertoRico_8_1934,1
309,1920,PA,A_PuertoRico_8_1934,1
164,1927,PA,A_PuertoRico_8_1934,1
210,1832,PA,A_PuertoRico_8_1934,1
279,1683,PA,A_PuertoRico_8_1934,1
504,1866,PA,A_PuertoRico_8_1934,1
169,1744,PA,A_PuertoRico_8_1934,1
243,1755,PA,A_PuertoRico_8_1934,1
251,1699,PA,A_PuertoRico_8_1934,1
335,1870,PA,A_PuertoRico_8_1934,1
205,1756,PA,A_PuertoRico_8_1934,1
430,1891,PA,A_PuertoRico_8_1934,1
535,1732,PA,A_PuertoRico_8_1934,1
188,1769,PA,A_PuertoRico_8_1934,1
235,1868,PA,A_PuertoRico_8_1934,1
288,1998,PA,A_PuertoRico_8_1934,1
250,1776,PA,A_PuertoRico_8_1934,1
456,1743,PA,A_PuertoRico_8_1934,1
514,1960,PA,A_PuertoRico_8_1934,1
233,1844,PA,A_PuertoRico_8_1934,1
289,1738,PA,A_PuertoRico_8_1934,1
179,1797,PA,A_PuertoRico_8_1934,1
360,1970,PA,A_PuertoRico_8_1934,1
402,1789,PA,A_PuertoRico_8_1934,1
381,1840,PA,A_PuertoRico_8_1934,1
372,1745,PA,A_PuertoRico_8_1934,1
308,1797,PA,A_PuertoRico_8_1934,1
191,1665,PA,A_PuertoRico_8_1934,1
259,1877,PA,A_PuertoRico_8_1934,1
183,1883,PA,A_PuertoRico_8_1934,1
512,1889,PA,A_PuertoRico_8_1934,1
411,1991,PA,A_PuertoRico_8_1934,1
483,1705,PA,A_PuertoRico_8_1934,1
392,1787,PA,A_PuertoRico_8_1934,1
216,1892,PA,A_PuertoRico_8_1934,1
241,1904,PA,A_PuertoRico_8_1934,1
229,1627,PA,A_PuertoRico_8_1934,1
326,1871,PA,A_PuertoRico_8_1934,1
441,1873,PA,A_PuertoRico_8_1934,1
