Start,End,Segment,Strain,NGS_read_count
299,1183,PA,A_PuertoRico_8_1934,1
402,1130,PA,A_PuertoRico_8_1934,1
192,1100,PA,A_PuertoRico_8_1934,1
133,924,PA,A_PuertoRico_8_1934,1
384,1074,PA,A_PuertoRico_8_1934,1
120,868,PA,A_PuertoRico_8_1934,1
256,1234,PA,A_PuertoRico_8_1934,1
455,1080,PA,A_PuertoRico_8_1934,1
104,1167,PA,A_PuertoRico_8_1934,1
169,1031,PA,A_PuertoRico_8_1934,1
413,1123,PA,A_PuertoRico_8_1934,1
447,1046,PA,A_PuertoRico_8_1934,1
393,1075,PA,A_PuertoRico_8_1934,1
120,885,PA,A_PuertoRico_8_1934,1
303,1092,PA,A_PuertoRico_8_1934,1
96,1166,PA,A_PuertoRico_8_1934,1
209,1193,PA,A_PuertoRico_8_1934,1
292,954,PA,A_PuertoRico_8_1934,1
281,1214,PA,A_PuertoRico_8_1934,1
389,1116,PA,A_PuertoRico_8_1934,1
276,1219,PA,A_PuertoRico_8_1934,1
215,1256,PA,A_PuertoRico_8_1934,1
122,924,PA,A_PuertoRico_8_1934,1
256,1027,PA,A_PuertoRico_8_1934,1
403,1163,PA,A_PuertoRico_8_1934,1
370,986,PA,A_PuertoRico_8_1934,1
170,1240,PA,A_PuertoRico_8_1934,1
175,988,PA,A_PuertoRico_8_1934,1
304,1041,PA,A_PuertoRico_8_1934,1
204,1140,PA,A_PuertoRico_8_1934,1
76,1235,PA,A_PuertoRico_8_1934,1
192,922,PA,A_PuertoRico_8_1934,1
446,1013,PA,A_PuertoRico_8_1934,1
410,1146,PA,A_PuertoRico_8_1934,1
170,1229,PA,A_PuertoRico_8_1934,1
427,1210,PA,A_PuertoRico_8_1934,1
79,1189,PA,A_PuertoRico_8_1934,1
376,1241,PA,A_PuertoRico_8_1934,1
110,906,PA,A_PuertoRico_8_1934,1
140,912,PA,A_PuertoRico_8_1934,1
95,1215,PA,A_PuertoRico_8_1934,1
104,1234,PA,A_PuertoRico_8_1934,1
136,974,PA,A_PuertoRico_8_1934,1
323,1043,PA,A_PuertoRico_8_1934,1
167,1259,PA,A_PuertoRico_8_1934,1
470,1182,PA,A_PuertoRico_8_1934,1
209,1051,PA,A_PuertoRico_8_1934,1
113,1104,PA,A_PuertoRico_8_1934,1
91,1206,PA,A_PuertoRico_8_1934,1
373,1025,PA,A_PuertoRico_8_1934,1
126,925,PA,A_PuertoRico_8_1934,1
368,1015,PA,A_PuertoRico_8_1934,1
119,1192,PA,A_PuertoRico_8_1934,1
298,882,PA,A_PuertoRico_8_1934,1
171,1068,PA,A_PuertoRico_8_1934,1
362,1067,PA,A_PuertoRico_8_1934,1
256,1021,PA,A_PuertoRico_8_1934,1
447,1224,PA,A_PuertoRico_8_1934,1
459,1049,PA,A_PuertoRico_8_1934,1
304,1082,PA,A_PuertoRico_8_1934,1
192,1165,PA,A_PuertoRico_8_1934,1
111,1148,PA,A_PuertoRico_8_1934,1
403,890,PA,A_PuertoRico_8_1934,1
394,1143,PA,A_PuertoRico_8_1934,1
333,893,PA,A_PuertoRico_8_1934,1
229,1041,PA,A_PuertoRico_8_1934,1
466,944,PA,A_PuertoRico_8_1934,1
191,1022,PA,A_PuertoRico_8_1934,1
264,961,PA,A_PuertoRico_8_1934,1
152,1245,PA,A_PuertoRico_8_1934,1
108,1045,PA,A_PuertoRico_8_1934,1
157,1211,PA,A_PuertoRico_8_1934,1
145,1019,PA,A_PuertoRico_8_1934,1
79,1062,PA,A_PuertoRico_8_1934,1
266,965,PA,A_PuertoRico_8_1934,1
239,1150,PA,A_PuertoRico_8_1934,1
344,984,PA,A_PuertoRico_8_1934,1
346,1147,PA,A_PuertoRico_8_1934,1
425,1000,PA,A_PuertoRico_8_1934,1
193,1115,PA,A_PuertoRico_8_1934,1
437,1073,PA,A_PuertoRico_8_1934,1
205,1149,PA,A_PuertoRico_8_1934,1
133,1262,PA,A_PuertoRico_8_1934,1
287,1087,PA,A_PuertoRico_8_1934,1
124,1127,PA,A_PuertoRico_8_1934,1
334,1048,PA,A_PuertoRico_8_1934,1
208,1065,PA,A_PuertoRico_8_1934,1
393,1168,PA,A_PuertoRico_8_1934,1
247,1028,PA,A_PuertoRico_8_1934,1
106,962,PA,A_PuertoRico_8_1934,1
216,951,PA,A_PuertoRico_8_1934,1
82,1156,PA,A_PuertoRico_8_1934,1
78,967,PA,A_PuertoRico_8_1934,1
462,983,PA,A_PuertoRico_8_1934,1
216,915,PA,A_PuertoRico_8_1934,1
403,1083,PA,A_PuertoRico_8_1934,1
385,984,PA,A_PuertoRico_8_1934,1
391,1073,PA,A_PuertoRico_8_1934,1
168,1089,PA,A_PuertoRico_8_1934,1
333,969,PA,A_PuertoRico_8_1934,1
261,1169,PA,A_PuertoRico_8_1934,1
282,1120,PA,A_PuertoRico_8_1934,1
360,1245,PA,A_PuertoRico_8_1934,1
74,900,PA,A_PuertoRico_8_1934,1
289,1128,PA,A_PuertoRico_8_1934,1
219,968,PA,A_PuertoRico_8_1934,1
348,928,PA,A_PuertoRico_8_1934,1
249,1146,PA,A_PuertoRico_8_1934,1
328,988,PA,A_PuertoRico_8_1934,1
322,941,PA,A_PuertoRico_8_1934,1
442,1128,PA,A_PuertoRico_8_1934,1
446,1031,PA,A_PuertoRico_8_1934,1
371,1263,PA,A_PuertoRico_8_1934,1
303,1032,PA,A_PuertoRico_8_1934,1
414,1129,PA,A_PuertoRico_8_1934,1
258,1184,PA,A_PuertoRico_8_1934,1
415,1239,PA,A_PuertoRico_8_1934,1
235,1076,PA,A_PuertoRico_8_1934,1
327,1063,PA,A_PuertoRico_8_1934,1
394,895,PA,A_PuertoRico_8_1934,1
430,1206,PA,A_PuertoRico_8_1934,1
319,1243,PA,A_PuertoRico_8_1934,1
139,961,PA,A_PuertoRico_8_1934,1
304,1172,PA,A_PuertoRico_8_1934,1
221,903,PA,A_PuertoRico_8_1934,1
313,995,PA,A_PuertoRico_8_1934,1
103,1129,PA,A_PuertoRico_8_1934,1
365,1261,PA,A_PuertoRico_8_1934,1
329,1041,PA,A_PuertoRico_8_1934,1
466,1152,PA,A_PuertoRico_8_1934,1
132,1182,PA,A_PuertoRico_8_1934,1
361,1147,PA,A_PuertoRico_8_1934,1
272,1248,PA,A_PuertoRico_8_1934,1
262,1150,PA,A_PuertoRico_8_1934,1
359,1073,PA,A_PuertoRico_8_1934,1
450,1143,PA,A_PuertoRico_8_1934,1
284,964,PA,A_PuertoRico_8_1934,1
375,929,PA,A_PuertoRico_8_1934,1
466,916,PA,A_PuertoRico_8_1934,1
304,977,PA,A_PuertoRico_8_1934,1
258,1086,PA,A_PuertoRico_8_1934,1
199,935,PA,A_PuertoRico_8_1934,1
238,913,PA,A_PuertoRico_8_1934,1
430,1191,PA,A_PuertoRico_8_1934,1
241,1248,PA,A_PuertoRico_8_1934,1
287,1249,PA,A_PuertoRico_8_1934,1
132,1237,PA,A_PuertoRico_8_1934,1
355,1028,PA,A_PuertoRico_8_1934,1
91,1101,PA,A_PuertoRico_8_1934,1
179,912,PA,A_PuertoRico_8_1934,1
241,878,PA,A_PuertoRico_8_1934,1
425,1256,PA,A_PuertoRico_8_1934,1
236,1225,PA,A_PuertoRico_8_1934,1
169,1192,PA,A_PuertoRico_8_1934,1
103,1226,PA,A_PuertoRico_8_1934,1
263,965,PA,A_PuertoRico_8_1934,1
295,1220,PA,A_PuertoRico_8_1934,1
130,958,PA,A_PuertoRico_8_1934,1
130,1211,PA,A_PuertoRico_8_1934,1
195,1017,PA,A_PuertoRico_8_1934,1
99,1113,PA,A_PuertoRico_8_1934,1
202,1029,PA,A_PuertoRico_8_1934,1
234,1044,PA,A_PuertoRico_8_1934,1
156,1186,PA,A_PuertoRico_8_1934,1
112,955,PA,A_PuertoRico_8_1934,1
409,919,PA,A_PuertoRico_8_1934,1
218,1233,PA,A_PuertoRico_8_1934,1
214,1000,PA,A_PuertoRico_8_1934,1
308,1101,PA,A_PuertoRico_8_1934,1
415,1023,PA,A_PuertoRico_8_1934,1
79,1050,PA,A_PuertoRico_8_1934,1
105,1011,PA,A_PuertoRico_8_1934,1
329,1075,PA,A_PuertoRico_8_1934,1
91,885,PA,A_PuertoRico_8_1934,1
219,994,PA,A_PuertoRico_8_1934,1
349,972,PA,A_PuertoRico_8_1934,1
292,1012,PA,A_PuertoRico_8_1934,1
101,1137,PA,A_PuertoRico_8_1934,1
318,915,PA,A_PuertoRico_8_1934,1
383,1185,PA,A_PuertoRico_8_1934,1
170,944,PA,A_PuertoRico_8_1934,1
149,989,PA,A_PuertoRico_8_1934,1
104,914,PA,A_PuertoRico_8_1934,1
114,1262,PA,A_PuertoRico_8_1934,1
127,888,PA,A_PuertoRico_8_1934,1
204,1009,PA,A_PuertoRico_8_1934,1
152,1203,PA,A_PuertoRico_8_1934,1
430,1204,PA,A_PuertoRico_8_1934,1
159,1198,PA,A_PuertoRico_8_1934,1
77,1208,PA,A_PuertoRico_8_1934,1
333,912,PA,A_PuertoRico_8_1934,1
246,1042,PA,A_PuertoRico_8_1934,1
77,942,PA,A_PuertoRico_8_1934,1
87,1009,PA,A_PuertoRico_8_1934,1
391,1114,PA,A_PuertoRico_8_1934,1
178,990,PA,A_PuertoRico_8_1934,1
182,974,PA,A_PuertoRico_8_1934,1
183,1167,PA,A_PuertoRico_8_1934,1
394,1073,PA,A_PuertoRico_8_1934,1
224,1259,PA,A_PuertoRico_8_1934,1
187,1062,PA,A_PuertoRico_8_1934,1
146,1082,PA,A_PuertoRico_8_1934,1
264,1096,PA,A_PuertoRico_8_1934,1
334,954,PA,A_PuertoRico_8_1934,1
336,1038,PA,A_PuertoRico_8_1934,1
149,998,PA,A_PuertoRico_8_1934,1
350,1233,PA,A_PuertoRico_8_1934,1
362,1169,PA,A_PuertoRico_8_1934,1
467,988,PA,A_PuertoRico_8_1934,1
124,978,PA,A_PuertoRico_8_1934,1
118,1101,PA,A_PuertoRico_8_1934,1
436,1100,PA,A_PuertoRico_8_1934,1
352,1180,PA,A_PuertoRico_8_1934,1
146,1067,PA,A_PuertoRico_8_1934,1
91,1077,PA,A_PuertoRico_8_1934,1
296,1148,PA,A_PuertoRico_8_1934,1
370,866,PA,A_PuertoRico_8_1934,1
242,1114,PA,A_PuertoRico_8_1934,1
275,915,PA,A_PuertoRico_8_1934,1
88,1054,PA,A_PuertoRico_8_1934,1
122,1251,PA,A_PuertoRico_8_1934,1
463,1108,PA,A_PuertoRico_8_1934,1
358,1115,PA,A_PuertoRico_8_1934,1
227,893,PA,A_PuertoRico_8_1934,1
398,1137,PA,A_PuertoRico_8_1934,1
153,1084,PA,A_PuertoRico_8_1934,1
138,958,PA,A_PuertoRico_8_1934,1
467,1091,PA,A_PuertoRico_8_1934,1
261,1200,PA,A_PuertoRico_8_1934,1
426,1160,PA,A_PuertoRico_8_1934,1
126,931,PA,A_PuertoRico_8_1934,1
107,878,PA,A_PuertoRico_8_1934,1
343,923,PA,A_PuertoRico_8_1934,1
169,1199,PA,A_PuertoRico_8_1934,1
413,977,PA,A_PuertoRico_8_1934,1
356,890,PA,A_PuertoRico_8_1934,1
119,1136,PA,A_PuertoRico_8_1934,1
124,1034,PA,A_PuertoRico_8_1934,1
391,1197,PA,A_PuertoRico_8_1934,1
437,1122,PA,A_PuertoRico_8_1934,1
105,1136,PA,A_PuertoRico_8_1934,1
424,1052,PA,A_PuertoRico_8_1934,1
266,957,PA,A_PuertoRico_8_1934,1
384,1086,PA,A_PuertoRico_8_1934,1
282,1055,PA,A_PuertoRico_8_1934,1
360,907,PA,A_PuertoRico_8_1934,1
270,1215,PA,A_PuertoRico_8_1934,1
344,1045,PA,A_PuertoRico_8_1934,1
184,946,PA,A_PuertoRico_8_1934,1
102,1259,PA,A_PuertoRico_8_1934,1
143,1107,PA,A_PuertoRico_8_1934,1
244,885,PA,A_PuertoRico_8_1934,1
232,1028,PA,A_PuertoRico_8_1934,1
271,1209,PA,A_PuertoRico_8_1934,1
126,1263,PA,A_PuertoRico_8_1934,1
289,1068,PA,A_PuertoRico_8_1934,1
187,1126,PA,A_PuertoRico_8_1934,1
92,1101,PA,A_PuertoRico_8_1934,1
232,925,PA,A_PuertoRico_8_1934,1
260,1115,PA,A_PuertoRico_8_1934,1
291,890,PA,A_PuertoRico_8_1934,1
313,1038,PA,A_PuertoRico_8_1934,1
150,1139,PA,A_PuertoRico_8_1934,1
149,1122,PA,A_PuertoRico_8_1934,1
200,1011,PA,A_PuertoRico_8_1934,1
454,966,PA,A_PuertoRico_8_1934,1
92,1014,PA,A_PuertoRico_8_1934,1
110,1104,PA,A_PuertoRico_8_1934,1
89,1257,PA,A_PuertoRico_8_1934,1
433,1162,PA,A_PuertoRico_8_1934,1
79,1115,PA,A_PuertoRico_8_1934,1
162,1086,PA,A_PuertoRico_8_1934,1
377,1072,PA,A_PuertoRico_8_1934,1
289,1134,PA,A_PuertoRico_8_1934,1
190,1263,PA,A_PuertoRico_8_1934,1
441,890,PA,A_PuertoRico_8_1934,1
105,902,PA,A_PuertoRico_8_1934,1
191,871,PA,A_PuertoRico_8_1934,1
314,1043,PA,A_PuertoRico_8_1934,1
251,1055,PA,A_PuertoRico_8_1934,1
101,1031,PA,A_PuertoRico_8_1934,1
287,1202,PA,A_PuertoRico_8_1934,1
231,1024,PA,A_PuertoRico_8_1934,1
158,877,PA,A_PuertoRico_8_1934,1
381,965,PA,A_PuertoRico_8_1934,1
105,953,PA,A_PuertoRico_8_1934,1
369,1086,PA,A_PuertoRico_8_1934,1
222,1102,PA,A_PuertoRico_8_1934,1
267,1241,PA,A_PuertoRico_8_1934,1
236,907,PA,A_PuertoRico_8_1934,1
305,873,PA,A_PuertoRico_8_1934,1
263,1251,PA,A_PuertoRico_8_1934,1
285,1003,PA,A_PuertoRico_8_1934,1
236,873,PA,A_PuertoRico_8_1934,1
242,994,PA,A_PuertoRico_8_1934,1
421,973,PA,A_PuertoRico_8_1934,1
337,1054,PA,A_PuertoRico_8_1934,1
194,1000,PA,A_PuertoRico_8_1934,1
143,1075,PA,A_PuertoRico_8_1934,1
123,911,PA,A_PuertoRico_8_1934,1
368,1093,PA,A_PuertoRico_8_1934,1
313,957,PA,A_PuertoRico_8_1934,1
100,1197,PA,A_PuertoRico_8_1934,1
169,1104,PA,A_PuertoRico_8_1934,1
372,1195,PA,A_PuertoRico_8_1934,1
245,978,PA,A_PuertoRico_8_1934,1
78,1197,PA,A_PuertoRico_8_1934,1
444,915,PA,A_PuertoRico_8_1934,1
287,1097,PA,A_PuertoRico_8_1934,1
100,970,PA,A_PuertoRico_8_1934,1
229,1222,PA,A_PuertoRico_8_1934,1
474,1204,PA,A_PuertoRico_8_1934,1
313,899,PA,A_PuertoRico_8_1934,1
220,985,PA,A_PuertoRico_8_1934,1
93,1214,PA,A_PuertoRico_8_1934,1
386,876,PA,A_PuertoRico_8_1934,1
413,1077,PA,A_PuertoRico_8_1934,1
245,993,PA,A_PuertoRico_8_1934,1
351,895,PA,A_PuertoRico_8_1934,1
473,993,PA,A_PuertoRico_8_1934,1
173,1230,PA,A_PuertoRico_8_1934,1
146,930,PA,A_PuertoRico_8_1934,1
217,1247,PA,A_PuertoRico_8_1934,1
210,969,PA,A_PuertoRico_8_1934,1
322,1105,PA,A_PuertoRico_8_1934,1
237,1138,PA,A_PuertoRico_8_1934,1
232,880,PA,A_PuertoRico_8_1934,1
319,921,PA,A_PuertoRico_8_1934,1
326,1052,PA,A_PuertoRico_8_1934,1
415,952,PA,A_PuertoRico_8_1934,1
349,918,PA,A_PuertoRico_8_1934,1
180,1065,PA,A_PuertoRico_8_1934,1
281,1018,PA,A_PuertoRico_8_1934,1
339,1096,PA,A_PuertoRico_8_1934,1
248,979,PA,A_PuertoRico_8_1934,1
151,1216,PA,A_PuertoRico_8_1934,1
451,1171,PA,A_PuertoRico_8_1934,1
438,979,PA,A_PuertoRico_8_1934,1
425,1199,PA,A_PuertoRico_8_1934,1
140,1253,PA,A_PuertoRico_8_1934,1
300,1054,PA,A_PuertoRico_8_1934,1
221,1093,PA,A_PuertoRico_8_1934,1
193,1165,PA,A_PuertoRico_8_1934,1
155,1252,PA,A_PuertoRico_8_1934,1
161,929,PA,A_PuertoRico_8_1934,1
377,1185,PA,A_PuertoRico_8_1934,1
291,937,PA,A_PuertoRico_8_1934,1
260,1171,PA,A_PuertoRico_8_1934,1
111,1107,PA,A_PuertoRico_8_1934,1
81,899,PA,A_PuertoRico_8_1934,1
446,1235,PA,A_PuertoRico_8_1934,1
304,1077,PA,A_PuertoRico_8_1934,1
180,898,PA,A_PuertoRico_8_1934,1
298,879,PA,A_PuertoRico_8_1934,1
155,993,PA,A_PuertoRico_8_1934,1
112,1262,PA,A_PuertoRico_8_1934,1
319,1151,PA,A_PuertoRico_8_1934,1
157,927,PA,A_PuertoRico_8_1934,1
153,1044,PA,A_PuertoRico_8_1934,1
352,1051,PA,A_PuertoRico_8_1934,1
417,1194,PA,A_PuertoRico_8_1934,1
250,924,PA,A_PuertoRico_8_1934,1
259,903,PA,A_PuertoRico_8_1934,1
448,874,PA,A_PuertoRico_8_1934,1
443,1246,PA,A_PuertoRico_8_1934,1
316,1236,PA,A_PuertoRico_8_1934,1
179,1175,PA,A_PuertoRico_8_1934,1
117,1045,PA,A_PuertoRico_8_1934,1
386,1116,PA,A_PuertoRico_8_1934,1
167,974,PA,A_PuertoRico_8_1934,1
199,934,PA,A_PuertoRico_8_1934,1
431,978,PA,A_PuertoRico_8_1934,1
381,1013,PA,A_PuertoRico_8_1934,1
459,935,PA,A_PuertoRico_8_1934,1
150,1081,PA,A_PuertoRico_8_1934,1
468,1088,PA,A_PuertoRico_8_1934,1
446,964,PA,A_PuertoRico_8_1934,1
191,1082,PA,A_PuertoRico_8_1934,1
353,1163,PA,A_PuertoRico_8_1934,1
142,886,PA,A_PuertoRico_8_1934,1
178,968,PA,A_PuertoRico_8_1934,1
167,1055,PA,A_PuertoRico_8_1934,1
171,1097,PA,A_PuertoRico_8_1934,1
294,1036,PA,A_PuertoRico_8_1934,1
273,1068,PA,A_PuertoRico_8_1934,1
470,1019,PA,A_PuertoRico_8_1934,1
460,873,PA,A_PuertoRico_8_1934,1
420,934,PA,A_PuertoRico_8_1934,1
357,876,PA,A_PuertoRico_8_1934,1
332,1087,PA,A_PuertoRico_8_1934,1
166,904,PA,A_PuertoRico_8_1934,1
247,872,PA,A_PuertoRico_8_1934,1
147,1052,PA,A_PuertoRico_8_1934,1
330,1196,PA,A_PuertoRico_8_1934,1
457,889,PA,A_PuertoRico_8_1934,1
213,1237,PA,A_PuertoRico_8_1934,1
330,1197,PA,A_PuertoRico_8_1934,1
188,1065,PA,A_PuertoRico_8_1934,1
155,1232,PA,A_PuertoRico_8_1934,1
196,1024,PA,A_PuertoRico_8_1934,1
144,1123,PA,A_PuertoRico_8_1934,1
438,1032,PA,A_PuertoRico_8_1934,1
356,1056,PA,A_PuertoRico_8_1934,1
270,1114,PA,A_PuertoRico_8_1934,1
230,1057,PA,A_PuertoRico_8_1934,1
428,898,PA,A_PuertoRico_8_1934,1
218,1183,PA,A_PuertoRico_8_1934,1
467,958,PA,A_PuertoRico_8_1934,1
283,1248,PA,A_PuertoRico_8_1934,1
174,1008,PA,A_PuertoRico_8_1934,1
74,1199,PA,A_PuertoRico_8_1934,1
463,974,PA,A_PuertoRico_8_1934,1
263,1076,PA,A_PuertoRico_8_1934,1
393,1002,PA,A_PuertoRico_8_1934,1
186,886,PA,A_PuertoRico_8_1934,1
136,1007,PA,A_PuertoRico_8_1934,1
466,981,PA,A_PuertoRico_8_1934,1
174,1117,PA,A_PuertoRico_8_1934,1
335,1166,PA,A_PuertoRico_8_1934,1
134,1143,PA,A_PuertoRico_8_1934,1
473,894,PA,A_PuertoRico_8_1934,1
377,1245,PA,A_PuertoRico_8_1934,1
386,1173,PA,A_PuertoRico_8_1934,1
349,1042,PA,A_PuertoRico_8_1934,1
180,936,PA,A_PuertoRico_8_1934,1
158,1141,PA,A_PuertoRico_8_1934,1
303,1133,PA,A_PuertoRico_8_1934,1
231,1111,PA,A_PuertoRico_8_1934,1
345,980,PA,A_PuertoRico_8_1934,1
391,1005,PA,A_PuertoRico_8_1934,1
278,1029,PA,A_PuertoRico_8_1934,1
225,881,PA,A_PuertoRico_8_1934,1
88,915,PA,A_PuertoRico_8_1934,1
449,1140,PA,A_PuertoRico_8_1934,1
357,871,PA,A_PuertoRico_8_1934,1
266,935,PA,A_PuertoRico_8_1934,1
258,899,PA,A_PuertoRico_8_1934,1
80,1032,PA,A_PuertoRico_8_1934,1
371,935,PA,A_PuertoRico_8_1934,1
307,1240,PA,A_PuertoRico_8_1934,1
293,1033,PA,A_PuertoRico_8_1934,1
371,1121,PA,A_PuertoRico_8_1934,1
436,1186,PA,A_PuertoRico_8_1934,1
409,1262,PA,A_PuertoRico_8_1934,1
151,1224,PA,A_PuertoRico_8_1934,1
287,886,PA,A_PuertoRico_8_1934,1
439,1135,PA,A_PuertoRico_8_1934,1
88,1088,PA,A_PuertoRico_8_1934,1
422,1060,PA,A_PuertoRico_8_1934,1
390,937,PA,A_PuertoRico_8_1934,1
469,1255,PA,A_PuertoRico_8_1934,1
281,1261,PA,A_PuertoRico_8_1934,1
305,1064,PA,A_PuertoRico_8_1934,1
147,1261,PA,A_PuertoRico_8_1934,1
125,1045,PA,A_PuertoRico_8_1934,1
386,1255,PA,A_PuertoRico_8_1934,1
112,1007,PA,A_PuertoRico_8_1934,1
336,976,PA,A_PuertoRico_8_1934,1
423,1252,PA,A_PuertoRico_8_1934,1
228,1104,PA,A_PuertoRico_8_1934,1
456,1140,PA,A_PuertoRico_8_1934,1
79,1046,PA,A_PuertoRico_8_1934,1
388,998,PA,A_PuertoRico_8_1934,1
154,1110,PA,A_PuertoRico_8_1934,1
225,1045,PA,A_PuertoRico_8_1934,1
226,1062,PA,A_PuertoRico_8_1934,1
111,1223,PA,A_PuertoRico_8_1934,1
156,1236,PA,A_PuertoRico_8_1934,1
102,1164,PA,A_PuertoRico_8_1934,1
406,871,PA,A_PuertoRico_8_1934,1
370,1084,PA,A_PuertoRico_8_1934,1
246,942,PA,A_PuertoRico_8_1934,1
91,1104,PA,A_PuertoRico_8_1934,1
308,880,PA,A_PuertoRico_8_1934,1
311,1093,PA,A_PuertoRico_8_1934,1
452,1002,PA,A_PuertoRico_8_1934,1
94,962,PA,A_PuertoRico_8_1934,1
264,864,PA,A_PuertoRico_8_1934,1
432,1037,PA,A_PuertoRico_8_1934,1
75,1076,PA,A_PuertoRico_8_1934,1
97,874,PA,A_PuertoRico_8_1934,1
425,1244,PA,A_PuertoRico_8_1934,1
305,1143,PA,A_PuertoRico_8_1934,1
200,1206,PA,A_PuertoRico_8_1934,1
255,1060,PA,A_PuertoRico_8_1934,1
463,888,PA,A_PuertoRico_8_1934,1
157,960,PA,A_PuertoRico_8_1934,1
108,1244,PA,A_PuertoRico_8_1934,1
439,1164,PA,A_PuertoRico_8_1934,1
403,1039,PA,A_PuertoRico_8_1934,1
281,892,PA,A_PuertoRico_8_1934,1
335,1031,PA,A_PuertoRico_8_1934,1
449,1201,PA,A_PuertoRico_8_1934,1
281,1081,PA,A_PuertoRico_8_1934,1
415,1037,PA,A_PuertoRico_8_1934,1
430,901,PA,A_PuertoRico_8_1934,1
285,933,PA,A_PuertoRico_8_1934,1
430,1130,PA,A_PuertoRico_8_1934,1
389,1003,PA,A_PuertoRico_8_1934,1
417,1102,PA,A_PuertoRico_8_1934,1
350,961,PA,A_PuertoRico_8_1934,1
419,1166,PA,A_PuertoRico_8_1934,1
138,1048,PA,A_PuertoRico_8_1934,1
432,869,PA,A_PuertoRico_8_1934,1
146,1248,PA,A_PuertoRico_8_1934,1
112,1034,PA,A_PuertoRico_8_1934,1
350,948,PA,A_PuertoRico_8_1934,1
119,1087,PA,A_PuertoRico_8_1934,1
265,1057,PA,A_PuertoRico_8_1934,1
198,1020,PA,A_PuertoRico_8_1934,1
413,995,PA,A_PuertoRico_8_1934,1
342,943,PA,A_PuertoRico_8_1934,1
312,1148,PA,A_PuertoRico_8_1934,1
429,1147,PA,A_PuertoRico_8_1934,1
213,1114,PA,A_PuertoRico_8_1934,1
273,888,PA,A_PuertoRico_8_1934,1
234,1020,PA,A_PuertoRico_8_1934,1
110,1224,PA,A_PuertoRico_8_1934,1
321,1253,PA,A_PuertoRico_8_1934,1
161,899,PA,A_PuertoRico_8_1934,1
133,1129,PA,A_PuertoRico_8_1934,1
419,909,PA,A_PuertoRico_8_1934,1
220,921,PA,A_PuertoRico_8_1934,1
430,1026,PA,A_PuertoRico_8_1934,1
97,1220,PA,A_PuertoRico_8_1934,1
143,1252,PA,A_PuertoRico_8_1934,1
104,1226,PA,A_PuertoRico_8_1934,1
195,1101,PA,A_PuertoRico_8_1934,1
248,1151,PA,A_PuertoRico_8_1934,1
120,1245,PA,A_PuertoRico_8_1934,1
356,1012,PA,A_PuertoRico_8_1934,1
240,872,PA,A_PuertoRico_8_1934,1
200,1057,PA,A_PuertoRico_8_1934,1
282,1214,PA,A_PuertoRico_8_1934,1
263,1046,PA,A_PuertoRico_8_1934,1
438,1034,PA,A_PuertoRico_8_1934,1
292,1243,PA,A_PuertoRico_8_1934,1
336,1004,PA,A_PuertoRico_8_1934,1
468,931,PA,A_PuertoRico_8_1934,1
246,1003,PA,A_PuertoRico_8_1934,1
286,1161,PA,A_PuertoRico_8_1934,1
342,923,PA,A_PuertoRico_8_1934,1
188,1044,PA,A_PuertoRico_8_1934,1
125,1210,PA,A_PuertoRico_8_1934,1
99,888,PA,A_PuertoRico_8_1934,1
333,1244,PA,A_PuertoRico_8_1934,1
378,1206,PA,A_PuertoRico_8_1934,1
418,1199,PA,A_PuertoRico_8_1934,1
229,1197,PA,A_PuertoRico_8_1934,1
127,1018,PA,A_PuertoRico_8_1934,1
153,899,PA,A_PuertoRico_8_1934,1
261,1164,PA,A_PuertoRico_8_1934,1
94,872,PA,A_PuertoRico_8_1934,1
459,1050,PA,A_PuertoRico_8_1934,1
120,1119,PA,A_PuertoRico_8_1934,1
281,949,PA,A_PuertoRico_8_1934,1
179,1045,PA,A_PuertoRico_8_1934,1
188,970,PA,A_PuertoRico_8_1934,1
315,1080,PA,A_PuertoRico_8_1934,1
120,929,PA,A_PuertoRico_8_1934,1
150,1108,PA,A_PuertoRico_8_1934,1
270,1149,PA,A_PuertoRico_8_1934,1
369,1063,PA,A_PuertoRico_8_1934,1
418,959,PA,A_PuertoRico_8_1934,1
437,938,PA,A_PuertoRico_8_1934,1
221,1236,PA,A_PuertoRico_8_1934,1
313,890,PA,A_PuertoRico_8_1934,1
440,1140,PA,A_PuertoRico_8_1934,1
169,991,PA,A_PuertoRico_8_1934,1
395,1046,PA,A_PuertoRico_8_1934,1
97,1137,PA,A_PuertoRico_8_1934,1
151,1204,PA,A_PuertoRico_8_1934,1
306,1229,PA,A_PuertoRico_8_1934,1
457,891,PA,A_PuertoRico_8_1934,1
268,867,PA,A_PuertoRico_8_1934,1
352,1031,PA,A_PuertoRico_8_1934,1
311,1124,PA,A_PuertoRico_8_1934,1
431,1105,PA,A_PuertoRico_8_1934,1
173,1221,PA,A_PuertoRico_8_1934,1
453,1103,PA,A_PuertoRico_8_1934,1
339,930,PA,A_PuertoRico_8_1934,1
201,1109,PA,A_PuertoRico_8_1934,1
98,1105,PA,A_PuertoRico_8_1934,1
393,1151,PA,A_PuertoRico_8_1934,1
467,1257,PA,A_PuertoRico_8_1934,1
80,1263,PA,A_PuertoRico_8_1934,1
217,879,PA,A_PuertoRico_8_1934,1
413,1103,PA,A_PuertoRico_8_1934,1
291,1082,PA,A_PuertoRico_8_1934,1
342,995,PA,A_PuertoRico_8_1934,1
